"DTM" "P" "T" "R"
1998-09-15 113.42926831707 11.7198099995724 37.8695856456056
1998-10-16 140.948780450697 6.67821010817842 61.7232464133491
1998-11-15 48.7536581467564 -0.985474641486792 60.1279378906656
1998-12-16 33.2219516562253 -3.01195507637118 32.7245430075138
1999-01-16 35.2439024055876 -1.62588112445326 28.4772930445253
1999-02-14 81.4463413196003 -3.05236197957462 35.2314564003022
1999-03-16 55.0414631906442 3.06869008731083 104.361492383253
1999-04-15 45.3487806952581 7.24200513679792 33.7500984863818
1999-05-16 28.5560979050834 12.1781314655006 21.4745101787199
1999-06-15 127.62195145575 14.3089155971227 21.2362498149425
1999-07-16 68.4658525696978 17.3659361862044 18.2562687433498
1999-08-16 35.3658534208449 15.2563375754637 13.6395425640688
1999-09-15 40.7902436447216 15.0176147397648 11.2565936214197
1999-10-16 36.5926827791987 6.920932489457 10.5366329569619
1999-11-15 33.3073172894556 0.692980644459252 10.6533460047253
1999-12-16 62.4390247978452 -1.61156171069475 15.1450718192419
2000-01-16 83.9829263449079 -3.82265531218774 14.3712435942779
2000-02-15 63.5658535188654 0.586986813265432 68.9228530579272
2000-03-16 117.263415935018 1.94846978771462 91.8062071268092
2000-04-15 11.4560974140356 10.0992408505977 32.8005100800226
2000-05-16 74.8756079973607 13.5728601099519 16.4330590031401
2000-06-15 69.3902439747642 15.8063952793628 12.9523858627397
2000-07-16 124.375609376082 13.8727813077906 18.197566914593
2000-08-16 61.580489455745 16.9418607886859 17.0373425344596
2000-09-15 43.8121948640157 11.2025741878271 12.6036279389496
2000-10-16 22.9902436944043 10.4186507673975 11.7607387389777
